"Idx","SeqId","AltSeqId","TId","Layer","Trace","Direction","Sub","Module","Op","Kernel","Params","Sil(ns)","TC","Device","Stream","Grid","Block","FLOPs","Bytes"
"1295","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","12","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","104063","-","0","233","8,4,5","256,1,1","0","0"
"1296","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","13","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","8895","-","0","233","512,1,1","256,1,1","0","0"
"1297","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","14","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","95871","-","0","233","8,4,5","256,1,1","0","0"
"1298","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","15","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","9056","-","0","233","512,1,1","256,1,1","0","0"
"1299","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","16","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","210590","-","0","232","8,4,5","128,1,1","0","0"
"1300","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","17","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","104895","-","0","233","8,4,5","256,1,1","0","0"
"1301","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","18","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","8320","-","0","233","512,1,1","256,1,1","0","0"
"1302","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","19","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","95231","-","0","233","8,4,5","256,1,1","0","0"
"1303","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","20","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","8704","-","0","233","512,1,1","256,1,1","0","0"
"1304","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","21","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","210846","-","0","232","8,4,5","128,1,1","0","0"
"1305","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","22","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","105215","-","0","233","8,4,5","256,1,1","0","0"
"1306","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","23","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","8639","-","0","233","512,1,1","256,1,1","0","0"
"1307","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","24","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","95456","-","0","233","8,4,5","256,1,1","0","0"
"1308","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","25","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","8384","-","0","233","512,1,1","256,1,1","0","0"
"1309","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","26","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","128415","-","0","233","8,4,5","256,1,1","0","0"
"1310","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","27","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","362941","-","0","232","8,4,5","128,1,1","0","0"
"1311","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","28","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","45248","-","0","233","512,1,1","256,1,1","0","0"
"1312","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","29","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","176222","-","0","233","8,4,5","256,1,1","0","0"
"1313","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","30","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","12096","-","0","233","512,1,1","256,1,1","0","0"
"1314","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","31","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","129279","-","0","233","8,4,5","256,1,1","0","0"
"1315","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","32","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","376925","-","0","232","8,4,5","128,1,1","0","0"
"1316","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","33","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","50847","-","0","233","512,1,1","256,1,1","0","0"
"1317","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","34","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","176798","-","0","233","8,4,5","256,1,1","0","0"
"1318","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","35","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","11360","-","0","233","512,1,1","256,1,1","0","0"
"1319","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","36","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","126943","-","0","233","8,4,5","256,1,1","0","0"
"1320","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","37","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","355773","-","0","232","8,4,5","128,1,1","0","0"
"1321","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","38","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","70239","-","0","233","512,1,1","256,1,1","0","0"
"1322","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","39","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","175423","-","0","233","8,4,5","256,1,1","0","0"
"1323","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","40","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","12352","-","0","233","512,1,1","256,1,1","0","0"
"1324","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","41","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","127742","-","0","233","8,4,5","256,1,1","0","0"
"1325","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","42","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","392477","-","0","232","8,4,5","128,1,1","0","0"
"1326","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","43","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","41024","-","0","233","512,1,1","256,1,1","0","0"
"1327","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","44","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","175710","-","0","233","8,4,5","256,1,1","0","0"
"1328","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","45","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","14752","-","0","233","512,1,1","256,1,1","0","0"
"1329","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","46","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","123743","-","0","233","8,4,5","256,1,1","0","0"
"1330","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","47","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","359293","-","0","232","8,4,5","128,1,1","0","0"
"1331","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","48","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","20672","-","0","233","512,1,1","256,1,1","0","0"
"1332","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","49","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","187231","-","0","233","8,4,5","256,1,1","0","0"
"1333","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","50","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","27967","-","0","233","512,1,1","256,1,1","0","0"
"1334","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","51","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","129951","-","0","233","8,4,5","256,1,1","0","0"
"1335","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","52","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","356285","-","0","232","8,4,5","128,1,1","0","0"
"1336","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","53","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","88831","-","0","233","512,1,1","256,1,1","0","0"
"1337","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","54","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","175934","-","0","233","8,4,5","256,1,1","0","0"
"1338","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","55","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","11360","-","0","233","512,1,1","256,1,1","0","0"
"1339","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","56","LSTM","forward","volta_sgemm_128x32_sliced1x4_nn","T=[(29,128,1024)],['float32']","129087","-","0","233","8,4,5","256,1,1","0","0"
"1340","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","57","LSTM","forward","volta_sgemm_128x64_nn","T=[(29,128,1024)],['float32']","413820","-","0","232","8,4,5","128,1,1","0","0"
"1341","195","-","35066","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:68,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:52,/home/aditya/GNMTResearch/seq2seq/models/encoder.py:114","bprop","58","LSTM","forward","LSTM_elementWise_bp1","T=[(29,128,1024)],['float32']","43328","-","0","233","512,1,1","256,1,1","0","0"
